customer_id,customer_name,customer_segment,country,kyc_risk,pep_flag,expected_monthly_volume,total_alerts,escalated_alerts,total_alerted_amount,avg_alert_risk,unique_risk_categories,unique_risk_drivers,total_transactions,total_transaction_amount,high_risk_geo_transactions,unique_counterparties,repeat_alert_flag,multi_risk_flag,high_risk_geo_ratio,financial_crime_risk_score,financial_crime_risk_level
CUST10466,Customer 0467,Consumer,United Kingdom,Medium,0,9450.57,3.0,2.0,88215.4,60.333333333333336,2.0,3.0,20,219927.4,4,20,1,1,0.2,67.0,High
CUST10467,Customer 0468,Consumer,United States,Low,0,4277.55,0.0,0.0,0.0,0.0,0.0,0.0,27,265390.51,11,27,0,0,0.4074074074074074,17.0,Low
CUST10468,Customer 0469,Commercial,United States,Low,0,12331.57,1.0,0.0,114833.23,76.0,1.0,1.0,21,184496.17,7,21,0,0,0.3333333333333333,21.0,Low
CUST10469,Customer 0470,Consumer,United States,Medium,0,7138.1,2.0,1.0,64461.21000000001,38.5,2.0,2.0,40,530533.65,15,40,0,1,0.375,52.0,Moderate
CUST10470,Customer 0471,Small Business,United States,Low,0,18042.01,1.0,1.0,224795.96,47.0,1.0,1.0,21,132502.31,7,21,0,0,0.3333333333333333,26.0,Low
CUST10471,Customer 0472,Small Business,United States,Low,0,6963.94,4.0,1.0,149131.87,54.75,3.0,4.0,22,227210.55000000002,7,22,1,1,0.3181818181818182,63.0,High
CUST10472,Customer 0473,Small Business,United States,Low,0,2052.27,1.0,0.0,43313.33,35.0,1.0,1.0,31,227336.82,16,31,0,0,0.5161290322580645,21.0,Low
CUST10473,Customer 0474,Consumer,Nigeria,Low,0,29247.45,0.0,0.0,0.0,0.0,0.0,0.0,21,274018.69,8,21,0,0,0.38095238095238093,17.0,Low
CUST10474,Customer 0475,Commercial,Turkey,Low,0,8197.59,0.0,0.0,0.0,0.0,0.0,0.0,30,246470.67,13,30,0,0,0.43333333333333335,17.0,Low
CUST10475,Customer 0476,Consumer,United Arab Emirates,High,0,40283.64,0.0,0.0,0.0,0.0,0.0,0.0,21,148720.47,9,21,0,0,0.42857142857142855,32.0,Moderate
CUST10476,Customer 0477,Consumer,Canada,Low,0,33792.91,2.0,1.0,46310.12,57.0,2.0,2.0,18,135950.3,6,18,0,1,0.3333333333333333,45.0,Moderate
CUST10477,Customer 0478,Consumer,United Arab Emirates,Low,0,7084.93,1.0,1.0,12161.41,38.0,1.0,1.0,27,360999.78,8,27,0,0,0.2962962962962963,25.9,Low
CUST10478,Customer 0479,Consumer,United States,Low,0,2458.88,2.0,1.0,30607.69,65.0,2.0,2.0,27,279926.65,16,27,0,1,0.5925925925925926,45.0,Moderate
CUST10479,Customer 0480,Consumer,Turkey,Medium,0,8263.01,0.0,0.0,0.0,0.0,0.0,0.0,23,216935.11,8,23,0,0,0.34782608695652173,24.0,Low
CUST10480,Customer 0481,Consumer,Turkey,Low,0,29951.65,3.0,1.0,158385.61,53.0,1.0,3.0,29,307358.25,11,29,1,0,0.3793103448275862,44.0,Moderate
CUST10481,Customer 0482,Small Business,United Kingdom,Low,0,3082.39,2.0,0.0,72366.27,54.0,2.0,2.0,33,356460.81,16,33,0,1,0.48484848484848486,40.0,Moderate
CUST10482,Customer 0483,Consumer,Mexico,High,1,5178.52,0.0,0.0,0.0,0.0,0.0,0.0,27,393867.12,13,27,0,0,0.48148148148148145,44.0,Moderate
CUST10483,Customer 0484,Consumer,Canada,Medium,0,8576.03,0.0,0.0,0.0,0.0,0.0,0.0,13,100608.82,4,13,0,0,0.3076923076923077,24.0,Low
CUST10484,Customer 0485,Commercial,India,Medium,0,23087.41,0.0,0.0,0.0,0.0,0.0,0.0,29,326061.68,9,29,0,0,0.3103448275862069,24.0,Low
CUST10485,Customer 0486,Small Business,United States,Low,0,4577.95,3.0,2.0,92791.70999999999,51.666666666666664,3.0,3.0,23,208699.46,6,23,1,1,0.2608695652173913,62.4,High
CUST10486,Customer 0487,Consumer,United Kingdom,Low,0,16583.37,1.0,1.0,8334.44,60.0,1.0,1.0,21,247316.26,11,21,0,0,0.5238095238095238,26.0,Low
CUST10487,Customer 0488,Consumer,United States,Medium,0,2260.83,0.0,0.0,0.0,0.0,0.0,0.0,26,192131.34,6,26,0,0,0.23076923076923078,21.2,Low
CUST10488,Customer 0489,Small Business,Nigeria,Low,0,2765.9,1.0,0.0,44414.74,34.0,1.0,1.0,23,361198.82,9,23,0,0,0.391304347826087,21.0,Low
CUST10489,Customer 0490,Consumer,United States,Low,0,14061.47,0.0,0.0,0.0,0.0,0.0,0.0,29,389416.32,9,29,0,0,0.3103448275862069,17.0,Low
CUST10490,Customer 0491,Commercial,United States,Low,0,10823.38,2.0,0.0,205149.58000000002,57.5,2.0,2.0,31,370739.36,10,31,0,1,0.3225806451612903,40.0,Moderate
CUST10491,Customer 0492,Small Business,Russia,High,0,3884.95,1.0,0.0,62568.09,75.0,1.0,1.0,25,316285.26,11,25,0,0,0.44,36.0,Moderate
CUST10492,Customer 0493,Small Business,Russia,Medium,0,26422.41,2.0,1.0,30971.24,59.0,2.0,2.0,29,252537.85,12,29,0,1,0.41379310344827586,52.0,Moderate
CUST10493,Customer 0494,Small Business,United Arab Emirates,Low,0,13350.35,0.0,0.0,0.0,0.0,0.0,0.0,28,239569.33000000002,11,28,0,0,0.39285714285714285,17.0,Low
CUST10494,Customer 0495,Consumer,United States,Low,0,18776.49,4.0,2.0,209727.03999999998,75.25,2.0,4.0,24,295453.87,7,24,1,1,0.2916666666666667,67.7,High
CUST10495,Customer 0496,Consumer,United States,Low,0,26721.45,2.0,1.0,79756.12,70.5,1.0,2.0,26,243274.28,9,26,0,0,0.34615384615384615,30.0,Moderate
CUST10496,Customer 0497,Small Business,United States,Low,0,7311.79,2.0,0.0,29157.120000000003,46.5,2.0,2.0,26,201896.99,12,26,0,1,0.46153846153846156,40.0,Moderate
CUST10497,Customer 0498,Consumer,Nigeria,Medium,0,7129.89,1.0,0.0,36169.49,55.0,1.0,1.0,32,406489.01,11,32,0,0,0.34375,28.0,Low
CUST10498,Customer 0499,Consumer,Nigeria,High,0,4846.45,3.0,0.0,103781.9,41.0,3.0,3.0,31,422287.91000000003,14,30,1,1,0.45161290322580644,69.0,High
CUST10499,Customer 0500,Small Business,Mexico,Low,0,41430.55,1.0,1.0,53339.7,100.0,1.0,1.0,28,330210.14,9,27,0,0,0.32142857142857145,26.0,Low
CUST10500,Customer 0501,Small Business,United States,Low,0,13532.5,3.0,1.0,39201.96,59.333333333333336,2.0,3.0,21,300601.68,10,21,1,1,0.47619047619047616,59.0,Moderate
CUST10501,Customer 0502,Small Business,United States,Medium,0,6043.79,0.0,0.0,0.0,0.0,0.0,0.0,28,294330.01,12,28,0,0,0.42857142857142855,24.0,Low
CUST10502,Customer 0503,Small Business,United States,High,0,5014.94,2.0,1.0,30369.199999999997,51.0,2.0,2.0,31,460189.62,14,31,0,1,0.45161290322580644,60.0,High
CUST10503,Customer 0504,Small Business,India,Low,0,9346.7,1.0,1.0,530187.29,76.0,1.0,1.0,29,236911.08000000002,13,29,0,0,0.4482758620689655,26.0,Low
CUST10504,Customer 0505,Consumer,United States,Medium,0,1673.29,0.0,0.0,0.0,0.0,0.0,0.0,32,345929.66,12,32,0,0,0.375,24.0,Low
CUST10505,Customer 0506,Consumer,United States,Low,0,9226.59,3.0,0.0,67348.22,35.666666666666664,1.0,3.0,27,326803.64,12,27,1,0,0.4444444444444444,39.0,Moderate
CUST10506,Customer 0507,Consumer,India,Medium,0,3658.27,0.0,0.0,0.0,0.0,0.0,0.0,26,316527.37,13,26,0,0,0.5,24.0,Low
CUST10507,Customer 0508,Small Business,Russia,Medium,0,26892.37,2.0,0.0,23107.16,61.5,2.0,2.0,26,284937.49,11,26,0,1,0.4230769230769231,47.0,Moderate
CUST10508,Customer 0509,Consumer,United States,Medium,0,10075.98,1.0,0.0,2874.62,82.0,1.0,1.0,23,311272.58,7,23,0,0,0.30434782608695654,28.0,Low
CUST10509,Customer 0510,Consumer,India,Low,0,1770.09,1.0,0.0,7249.12,35.0,1.0,1.0,24,276123.88,11,24,0,0,0.4583333333333333,21.0,Low
CUST10510,Customer 0511,Consumer,United States,Medium,0,31392.17,4.0,1.0,176669.78,64.75,3.0,4.0,26,289592.15,7,26,1,1,0.2692307692307692,68.8,High
CUST10511,Customer 0512,Small Business,United Kingdom,Low,0,6231.99,1.0,0.0,16078.74,36.0,1.0,1.0,28,245351.3,12,28,0,0,0.42857142857142855,21.0,Low
CUST10512,Customer 0513,Consumer,China,Low,0,4602.05,3.0,1.0,34270.909999999996,61.666666666666664,2.0,3.0,17,157898.38,9,17,1,1,0.5294117647058824,59.0,Moderate
CUST10513,Customer 0514,Consumer,United States,Low,0,9897.08,1.0,1.0,40686.51,93.0,1.0,1.0,26,214739.67,13,26,0,0,0.5,26.0,Low
CUST10514,Customer 0515,Consumer,United States,Low,0,82986.0,1.0,1.0,63366.82,65.0,1.0,1.0,27,218551.85,11,27,0,0,0.4074074074074074,26.0,Low
CUST10515,Customer 0516,Commercial,United States,Medium,0,4271.53,3.0,1.0,66460.16,50.0,3.0,3.0,18,346431.99,7,18,1,1,0.3888888888888889,66.0,High
CUST10516,Customer 0517,Consumer,China,Low,0,9237.15,1.0,0.0,45177.84,35.0,1.0,1.0,30,298793.25,13,30,0,0,0.43333333333333335,21.0,Low
CUST10517,Customer 0518,Small Business,Canada,Medium,0,33670.64,4.0,2.0,66392.33,44.0,4.0,4.0,18,110237.69,5,18,1,1,0.2777777777777778,74.1,High
CUST10518,Customer 0519,Small Business,Russia,Low,0,155476.81,3.0,0.0,169979.51,43.333333333333336,1.0,2.0,27,242485.58,13,27,1,0,0.48148148148148145,39.0,Moderate
CUST10519,Customer 0520,Consumer,Mexico,Medium,0,4950.15,2.0,1.0,102260.75,64.5,1.0,2.0,24,520201.65,8,24,0,0,0.3333333333333333,37.0,Moderate
CUST10520,Customer 0521,Consumer,Canada,Medium,0,3412.53,2.0,0.0,16535.34,78.0,1.0,2.0,30,279901.56,11,30,0,0,0.36666666666666664,32.0,Moderate
CUST10521,Customer 0522,Small Business,United Kingdom,High,0,9830.16,1.0,1.0,8041.37,84.0,1.0,1.0,26,257747.55,7,26,0,0,0.2692307692307692,39.8,Moderate
CUST10522,Customer 0523,Consumer,United States,Medium,0,15672.26,0.0,0.0,0.0,0.0,0.0,0.0,22,339397.71,9,22,0,0,0.4090909090909091,24.0,Low
CUST10523,Customer 0524,Commercial,United States,Low,0,30031.06,1.0,0.0,277266.61,42.0,1.0,1.0,26,314887.74,9,26,0,0,0.34615384615384615,21.0,Low
CUST10524,Customer 0525,Consumer,United States,Low,0,3163.8,3.0,1.0,113601.55,48.333333333333336,2.0,3.0,21,276507.91,8,21,1,1,0.38095238095238093,59.0,Moderate
CUST10525,Customer 0526,Consumer,Turkey,Low,0,4729.87,1.0,1.0,80737.55,72.0,1.0,1.0,31,591915.15,15,30,0,0,0.4838709677419355,26.0,Low
CUST10526,Customer 0527,Consumer,Canada,High,0,3175.93,2.0,1.0,96996.78,64.5,2.0,2.0,16,218625.88999999998,8,16,0,1,0.5,60.0,High
CUST10527,Customer 0528,Consumer,United States,Low,0,42636.45,3.0,1.0,157357.40000000002,58.333333333333336,3.0,3.0,28,373542.81,17,28,1,1,0.6071428571428571,59.0,Moderate
CUST10528,Customer 0529,Commercial,Turkey,Medium,0,20451.11,2.0,1.0,11768.86,69.5,1.0,1.0,21,191842.19,8,21,0,0,0.38095238095238093,37.0,Moderate
CUST10529,Customer 0530,Consumer,United States,Low,0,3738.46,1.0,1.0,46985.58,88.0,1.0,1.0,24,222647.9,12,24,0,0,0.5,26.0,Low
CUST10530,Customer 0531,Consumer,United Kingdom,Medium,0,3159.14,2.0,0.0,290747.99,53.5,2.0,2.0,27,349772.83999999997,8,27,0,1,0.2962962962962963,46.9,Moderate
CUST10531,Customer 0532,Small Business,Nigeria,Medium,0,9647.26,3.0,0.0,68999.69,43.0,2.0,3.0,19,183668.8,7,19,1,1,0.3684210526315789,61.0,High
CUST10532,Customer 0533,Consumer,United States,Low,0,2919.58,0.0,0.0,0.0,0.0,0.0,0.0,23,234051.01,10,22,0,0,0.43478260869565216,17.0,Low
CUST10533,Customer 0534,Consumer,Mexico,Medium,0,2086.47,0.0,0.0,0.0,0.0,0.0,0.0,24,471267.49,10,24,0,0,0.4166666666666667,24.0,Low
CUST10534,Customer 0535,Consumer,United Kingdom,Low,0,10022.55,1.0,1.0,31445.87,76.0,1.0,1.0,28,274140.17,11,28,0,0,0.39285714285714285,26.0,Low
CUST10535,Customer 0536,Commercial,United States,Low,0,10098.64,4.0,2.0,158636.98,62.75,3.0,4.0,17,161657.56,2,17,1,1,0.11764705882352941,60.7,High
CUST10536,Customer 0537,Consumer,Nigeria,Low,0,4280.32,3.0,1.0,73659.34,55.333333333333336,3.0,3.0,24,243988.58,13,24,1,1,0.5416666666666666,59.0,Moderate
CUST10537,Customer 0538,Commercial,United States,Low,0,3317.38,0.0,0.0,0.0,0.0,0.0,0.0,15,181202.79,6,15,0,0,0.4,17.0,Low
CUST10538,Customer 0539,Small Business,United States,Low,0,15336.5,4.0,3.0,47483.61,55.25,2.0,3.0,16,149387.32,10,16,1,1,0.625,73.0,High
CUST10539,Customer 0540,Small Business,United States,Medium,0,27599.4,1.0,1.0,172501.12,62.0,1.0,1.0,34,507244.79,16,33,0,0,0.47058823529411764,33.0,Moderate
CUST10540,Customer 0541,Consumer,United States,Low,0,10443.32,1.0,0.0,33709.91,53.0,1.0,1.0,27,290119.02,12,27,0,0,0.4444444444444444,21.0,Low
CUST10541,Customer 0542,Consumer,United States,Low,0,9776.32,1.0,0.0,8505.1,45.0,1.0,1.0,24,205735.93,6,24,0,0,0.25,19.0,Low
CUST10542,Customer 0543,Consumer,Turkey,High,0,3249.88,3.0,2.0,160522.72,76.66666666666667,3.0,3.0,24,166129.32,10,24,1,1,0.4166666666666667,79.0,High
CUST10543,Customer 0544,Commercial,United Arab Emirates,Medium,0,33618.11,2.0,1.0,22819.05,68.5,2.0,2.0,33,404116.92,10,33,0,1,0.30303030303030304,52.0,Moderate
CUST10544,Customer 0545,Consumer,United States,Low,0,15111.56,1.0,1.0,11485.92,31.0,1.0,1.0,17,177972.14,8,17,0,0,0.47058823529411764,26.0,Low
CUST10545,Customer 0546,Consumer,United States,Medium,0,1943.74,1.0,1.0,41381.37,63.0,1.0,1.0,21,130748.79,12,21,0,0,0.5714285714285714,33.0,Moderate
CUST10546,Customer 0547,Consumer,United States,Medium,0,8962.35,4.0,3.0,164781.24,64.25,3.0,3.0,29,275547.76,10,29,1,1,0.3448275862068966,80.0,Critical
CUST10547,Customer 0548,Consumer,United States,Medium,0,2959.8,0.0,0.0,0.0,0.0,0.0,0.0,25,210705.63,11,25,0,0,0.44,24.0,Low
CUST10548,Customer 0549,Consumer,Turkey,Low,1,16119.8,1.0,1.0,79374.64,43.0,1.0,1.0,20,239970.2,8,19,0,0,0.4,38.0,Moderate
CUST10549,Customer 0550,Consumer,United States,Low,1,21691.08,1.0,0.0,6916.89,36.0,1.0,1.0,20,115059.2,7,20,0,0,0.35,33.0,Moderate
CUST10550,Customer 0551,Small Business,Turkey,Low,0,3817.26,1.0,0.0,4271.86,43.0,1.0,1.0,25,223354.18,11,25,0,0,0.44,21.0,Low
CUST10551,Customer 0552,Small Business,Nigeria,Low,0,13276.77,1.0,0.0,48376.08,60.0,1.0,1.0,24,184188.24,11,24,0,0,0.4583333333333333,21.0,Low
CUST10552,Customer 0553,Consumer,United States,Low,0,39808.44,2.0,1.0,65430.66,87.5,2.0,2.0,22,157725.3,13,22,0,1,0.5909090909090909,45.0,Moderate
CUST10553,Customer 0554,Consumer,Canada,Low,0,5867.19,1.0,1.0,15484.73,80.0,1.0,1.0,29,283007.62,8,29,0,0,0.27586206896551724,25.0,Low
CUST10554,Customer 0555,Small Business,United States,Medium,0,12326.2,2.0,2.0,94720.98999999999,72.0,2.0,2.0,18,207770.22,6,18,0,1,0.3333333333333333,57.0,Moderate
CUST10555,Customer 0556,Consumer,Mexico,Low,0,6990.28,1.0,1.0,11419.18,60.0,1.0,1.0,27,277476.01,10,27,0,0,0.37037037037037035,26.0,Low
CUST10556,Customer 0557,Consumer,India,Low,0,2860.47,1.0,0.0,31052.61,80.0,1.0,1.0,24,314836.06,12,24,0,0,0.5,21.0,Low
CUST10557,Customer 0558,Consumer,United States,Medium,0,8219.91,0.0,0.0,0.0,0.0,0.0,0.0,24,184216.66,12,24,0,0,0.5,24.0,Low
CUST10558,Customer 0559,Consumer,Canada,Medium,0,3631.34,2.0,1.0,131469.01,81.0,2.0,2.0,28,379750.67,10,28,0,1,0.35714285714285715,52.0,Moderate
CUST10559,Customer 0560,Consumer,China,Medium,0,19110.37,0.0,0.0,0.0,0.0,0.0,0.0,23,213976.66999999998,7,23,0,0,0.30434782608695654,24.0,Low
CUST10560,Customer 0561,Consumer,United States,Medium,0,7586.33,2.0,0.0,33650.49,84.5,1.0,2.0,29,287254.62,11,29,0,0,0.3793103448275862,32.0,Moderate
CUST10561,Customer 0562,Consumer,China,Medium,0,25029.07,0.0,0.0,0.0,0.0,0.0,0.0,30,480443.85,7,30,0,0,0.23333333333333334,21.3,Low
CUST10562,Customer 0563,Commercial,United States,Low,0,1263.58,0.0,0.0,0.0,0.0,0.0,0.0,34,361107.56,11,34,0,0,0.3235294117647059,17.0,Low
CUST10563,Customer 0564,Small Business,Canada,Medium,0,11203.5,1.0,0.0,11780.23,54.0,1.0,1.0,23,235627.9,12,23,0,0,0.5217391304347826,28.0,Low
CUST10564,Customer 0565,Small Business,United States,Medium,0,14220.01,1.0,0.0,13877.4,59.0,1.0,1.0,21,231844.6,11,21,0,0,0.5238095238095238,28.0,Low
CUST10565,Customer 0566,Commercial,United States,Low,0,5008.32,5.0,3.0,465062.48000000004,62.8,3.0,4.0,23,227617.51,10,23,1,1,0.43478260869565216,77.0,High
CUST10566,Customer 0567,Consumer,United States,Medium,0,9061.96,2.0,0.0,35461.159999999996,58.5,2.0,2.0,22,269561.75,12,22,0,1,0.5454545454545454,47.0,Moderate
CUST10567,Customer 0568,Small Business,United States,Medium,0,15258.08,0.0,0.0,0.0,0.0,0.0,0.0,25,323327.02,14,25,0,0,0.56,24.0,Low
CUST10568,Customer 0569,Consumer,United States,Medium,0,14610.15,1.0,0.0,19548.17,72.0,1.0,1.0,20,219271.71,7,20,0,0,0.35,28.0,Low
CUST10569,Customer 0570,Consumer,United States,Low,0,3680.63,0.0,0.0,0.0,0.0,0.0,0.0,29,330392.61,11,29,0,0,0.3793103448275862,17.0,Low
CUST10570,Customer 0571,Consumer,Nigeria,High,0,40033.17,2.0,1.0,770234.5499999999,58.0,2.0,2.0,26,598242.02,12,26,0,1,0.46153846153846156,60.0,High
CUST10571,Customer 0572,Consumer,Canada,Medium,0,9269.96,2.0,1.0,49323.31,54.0,2.0,2.0,41,615678.77,19,41,0,1,0.4634146341463415,52.0,Moderate
CUST10572,Customer 0573,Small Business,Turkey,Medium,1,13877.18,0.0,0.0,0.0,0.0,0.0,0.0,22,304900.2,8,22,0,0,0.36363636363636365,36.0,Moderate
CUST10573,Customer 0574,Consumer,United States,Low,0,11059.35,1.0,0.0,35027.45,40.0,1.0,1.0,17,120603.08,11,17,0,0,0.6470588235294118,21.0,Low
CUST10574,Customer 0575,Consumer,United States,Low,0,13152.01,0.0,0.0,0.0,0.0,0.0,0.0,36,472030.39,13,35,0,0,0.3611111111111111,17.0,Low
CUST10575,Customer 0576,Consumer,Canada,Low,0,6602.16,3.0,3.0,20882.629999999997,64.66666666666667,2.0,3.0,28,264582.74,10,28,1,1,0.35714285714285715,69.0,High
CUST10576,Customer 0577,Commercial,United States,Medium,1,11733.73,2.0,0.0,42926.33,43.5,2.0,2.0,19,259793.74,8,19,0,1,0.42105263157894735,59.0,Moderate
CUST10577,Customer 0578,Consumer,United States,Medium,0,3166.24,1.0,1.0,101058.37,82.0,1.0,1.0,26,262937.8,7,26,0,0,0.2692307692307692,31.8,Moderate
CUST10578,Customer 0579,Consumer,Turkey,Low,0,1591.01,3.0,0.0,193829.67,45.333333333333336,2.0,3.0,26,208965.11,5,26,1,1,0.19230769230769232,49.7,Moderate
CUST10579,Customer 0580,Consumer,China,Low,0,14815.77,2.0,1.0,170549.56,48.5,1.0,2.0,24,226152.76,4,24,0,0,0.16666666666666666,24.7,Low
CUST10580,Customer 0581,Consumer,United States,Medium,0,2402.39,2.0,0.0,120863.92,55.0,2.0,2.0,27,192205.89,14,27,0,1,0.5185185185185185,47.0,Moderate
CUST10581,Customer 0582,Consumer,United States,High,0,7161.59,1.0,0.0,17547.17,60.0,1.0,1.0,21,262284.53,7,21,0,0,0.3333333333333333,36.0,Moderate
CUST10582,Customer 0583,Consumer,United States,Low,0,23767.47,1.0,0.0,41973.74,100.0,1.0,1.0,35,336731.01,12,35,0,0,0.34285714285714286,21.0,Low
CUST10583,Customer 0584,Consumer,United States,Low,0,19458.85,1.0,0.0,8328.8,46.0,1.0,1.0,25,321229.71,8,25,0,0,0.32,21.0,Low
CUST10584,Customer 0585,Small Business,Russia,Low,0,11862.76,0.0,0.0,0.0,0.0,0.0,0.0,24,291772.66000000003,9,24,0,0,0.375,17.0,Low
CUST10585,Customer 0586,Small Business,United States,Medium,0,6442.35,1.0,0.0,60863.47,71.0,1.0,1.0,32,386417.11,17,32,0,0,0.53125,28.0,Low
CUST10586,Customer 0587,Consumer,United States,High,0,9032.53,2.0,2.0,52885.149999999994,83.0,2.0,2.0,32,378154.48,15,31,0,1,0.46875,65.0,High
CUST10587,Customer 0588,Consumer,United States,Low,0,11380.29,2.0,1.0,122301.02,67.0,2.0,2.0,25,372246.87,11,25,0,1,0.44,45.0,Moderate
CUST10588,Customer 0589,Consumer,United States,Medium,0,5860.71,1.0,0.0,33134.18,100.0,1.0,1.0,28,519066.27,7,28,0,0,0.25,26.0,Low
CUST10589,Customer 0590,Consumer,United States,Low,0,31401.57,2.0,1.0,52218.189999999995,44.0,2.0,2.0,23,405952.22000000003,13,23,0,1,0.5652173913043478,45.0,Moderate
CUST10590,Customer 0591,Consumer,Nigeria,Low,0,3698.25,2.0,0.0,30720.15,31.5,2.0,2.0,30,269180.09,11,30,0,1,0.36666666666666664,40.0,Moderate
CUST10591,Customer 0592,Commercial,India,High,0,12027.3,0.0,0.0,0.0,0.0,0.0,0.0,28,206124.86000000002,13,28,0,0,0.4642857142857143,32.0,Moderate
CUST10592,Customer 0593,Consumer,Mexico,Low,0,11014.63,2.0,0.0,16954.93,43.0,1.0,2.0,27,297472.92,15,27,0,0,0.5555555555555556,25.0,Low
CUST10593,Customer 0594,Small Business,United States,Low,0,31068.18,2.0,0.0,63807.11,56.0,2.0,2.0,23,314299.83,11,23,0,1,0.4782608695652174,40.0,Moderate
CUST10594,Customer 0595,Consumer,China,Low,1,7895.04,2.0,1.0,199978.54,65.0,2.0,2.0,25,324442.6,11,25,0,1,0.44,57.0,Moderate
CUST10595,Customer 0596,Commercial,United Arab Emirates,Low,0,27043.05,1.0,0.0,5504.07,57.0,1.0,1.0,25,397025.93,9,24,0,0,0.36,21.0,Low
CUST10596,Customer 0597,Small Business,United States,Low,0,6305.73,0.0,0.0,0.0,0.0,0.0,0.0,30,314816.63,14,30,0,0,0.4666666666666667,17.0,Low
CUST10597,Customer 0598,Consumer,United Arab Emirates,Low,0,5357.27,0.0,0.0,0.0,0.0,0.0,0.0,31,361642.49,12,31,0,0,0.3870967741935484,17.0,Low
CUST10598,Customer 0599,Consumer,United States,Low,0,9085.98,2.0,0.0,65110.06,60.5,1.0,1.0,23,253829.94,12,23,0,0,0.5217391304347826,25.0,Low
CUST10599,Customer 0600,Consumer,United States,High,0,8354.82,0.0,0.0,0.0,0.0,0.0,0.0,25,269612.39,11,25,0,0,0.44,32.0,Moderate
CUST10600,Customer 0601,Small Business,United States,Medium,0,11749.69,1.0,0.0,25837.92,80.0,1.0,1.0,21,252719.64,8,21,0,0,0.38095238095238093,28.0,Low
CUST10601,Customer 0602,Consumer,China,Medium,0,6897.54,3.0,0.0,323006.47000000003,49.666666666666664,1.0,2.0,26,188087.12,10,26,1,0,0.38461538461538464,46.0,Moderate
CUST10602,Customer 0603,Small Business,Nigeria,Medium,0,18202.87,2.0,2.0,15183.16,72.5,1.0,2.0,27,269629.92,11,27,0,0,0.4074074074074074,42.0,Moderate
CUST10603,Customer 0604,Small Business,United Arab Emirates,Low,0,3171.3,2.0,1.0,22704.449999999997,66.0,1.0,1.0,26,346246.02999999997,13,26,0,0,0.5,30.0,Moderate
CUST10604,Customer 0605,Consumer,Russia,Medium,0,4386.11,0.0,0.0,0.0,0.0,0.0,0.0,20,225040.25,10,20,0,0,0.5,24.0,Low
CUST10605,Customer 0606,Commercial,United States,Medium,0,15892.78,0.0,0.0,0.0,0.0,0.0,0.0,26,270069.99,12,26,0,0,0.46153846153846156,24.0,Low
CUST10606,Customer 0607,Small Business,Mexico,Low,0,6351.82,1.0,0.0,6450.04,52.0,1.0,1.0,26,349793.82999999996,8,26,0,0,0.3076923076923077,21.0,Low
CUST10607,Customer 0608,Small Business,United States,Low,0,10385.74,0.0,0.0,0.0,0.0,0.0,0.0,14,143617.05000000002,5,14,0,0,0.35714285714285715,17.0,Low
CUST10608,Customer 0609,Small Business,Turkey,Low,0,12295.28,0.0,0.0,0.0,0.0,0.0,0.0,22,195939.88,9,22,0,0,0.4090909090909091,17.0,Low
CUST10609,Customer 0610,Consumer,United States,Low,0,28380.37,0.0,0.0,0.0,0.0,0.0,0.0,23,204454.12,10,22,0,0,0.43478260869565216,17.0,Low
CUST10610,Customer 0611,Consumer,United Arab Emirates,Low,0,15655.67,2.0,1.0,67606.59,64.0,1.0,2.0,27,552802.3099999999,10,27,0,0,0.37037037037037035,30.0,Moderate
CUST10611,Customer 0612,Consumer,Canada,Low,0,2525.57,2.0,1.0,24449.52,55.0,2.0,2.0,24,232457.55,11,24,0,1,0.4583333333333333,45.0,Moderate
CUST10612,Customer 0613,Small Business,Turkey,Low,0,23489.85,3.0,1.0,256649.66999999998,56.0,1.0,2.0,34,319496.57,15,34,1,0,0.4411764705882353,44.0,Moderate
CUST10613,Customer 0614,Commercial,China,Low,0,23917.97,2.0,0.0,118232.33,35.5,2.0,2.0,25,296426.19,10,25,0,1,0.4,40.0,Moderate
CUST10614,Customer 0615,Small Business,United States,Low,0,6913.84,2.0,1.0,81697.19,56.0,1.0,2.0,26,307684.14,8,26,0,0,0.3076923076923077,30.0,Moderate
CUST10615,Customer 0616,Consumer,United Arab Emirates,Low,0,6529.24,0.0,0.0,0.0,0.0,0.0,0.0,26,237733.18,15,26,0,0,0.5769230769230769,17.0,Low
CUST10616,Customer 0617,Small Business,United Arab Emirates,High,0,27347.68,1.0,1.0,94616.43,42.0,1.0,1.0,18,203959.74,7,17,0,0,0.3888888888888889,41.0,Moderate
CUST10617,Customer 0618,Small Business,United States,Low,0,31313.57,3.0,2.0,168491.56,77.66666666666667,2.0,3.0,32,267091.15,13,31,1,1,0.40625,64.0,High
CUST10618,Customer 0619,Small Business,United States,Medium,0,6917.47,2.0,1.0,39518.45,59.0,2.0,2.0,22,205491.82,8,22,0,1,0.36363636363636365,52.0,Moderate
CUST10619,Customer 0620,Commercial,United States,Low,0,980.82,0.0,0.0,0.0,0.0,0.0,0.0,24,368341.87,7,24,0,0,0.2916666666666667,16.7,Low
CUST10620,Customer 0621,Consumer,Nigeria,Medium,0,4779.21,0.0,0.0,0.0,0.0,0.0,0.0,29,246931.74,10,29,0,0,0.3448275862068966,24.0,Low
