transaction_id,customer_id,transaction_date,channel,direction,amount,counterparty_id,counterparty_country,high_risk_geo_flag
TX529281,CUST10887,2026-08-02,Wire,Debit,4959.18,CP03209,India,0
TX529282,CUST10440,2026-04-29,ACH,Credit,20169.52,CP00433,United Arab Emirates,1
TX529283,CUST10951,2026-05-31,Card,Debit,5121.37,CP05038,United Arab Emirates,1
TX529284,CUST10606,2026-05-16,Wire,Debit,36671.64,CP05228,Nigeria,1
TX529285,CUST11098,2026-05-20,Check,Credit,4944.84,CP05577,China,0
TX529286,CUST11071,2026-06-04,Cash,Credit,2195.48,CP00393,Russia,1
TX529287,CUST10289,2026-08-23,ACH,Credit,295.62,CP04010,Canada,0
TX529288,CUST10039,2026-09-27,Card,Debit,12409.15,CP00377,Russia,1
TX529289,CUST10173,2026-07-29,Card,Debit,1432.87,CP02694,United States,0
TX529290,CUST10850,2026-01-19,ACH,Debit,1861.66,CP01115,Canada,0
TX529291,CUST10085,2026-06-19,Check,Debit,11553.49,CP01508,United States,0
TX529292,CUST10098,2026-04-03,Wire,Debit,3330.23,CP03278,Russia,1
TX529293,CUST10761,2026-08-01,Card,Debit,9056.81,CP00028,Canada,0
TX529294,CUST10072,2026-08-02,Cash,Credit,2633.72,CP06236,Nigeria,1
TX529295,CUST10776,2026-08-17,Check,Credit,1017.53,CP03779,India,0
TX529296,CUST10973,2026-06-21,Cash,Credit,61171.88,CP05268,Turkey,1
TX529297,CUST10176,2026-07-11,ACH,Debit,14374.12,CP03523,United Arab Emirates,1
TX529298,CUST10520,2026-09-15,ACH,Credit,11923.78,CP02598,India,0
TX529299,CUST10896,2026-05-22,ACH,Debit,6368.56,CP03273,India,0
TX529300,CUST10319,2026-03-06,ACH,Credit,2160.62,CP00558,Russia,1
TX529301,CUST11102,2026-09-04,Card,Debit,14616.55,CP02110,Russia,1
TX529302,CUST10662,2026-05-10,Wire,Credit,6536.45,CP02204,United Arab Emirates,1
TX529303,CUST10032,2026-03-02,Card,Debit,7738.15,CP03139,United Kingdom,0
TX529304,CUST10469,2026-02-20,Wire,Credit,8918.57,CP04098,United Arab Emirates,1
TX529305,CUST10590,2026-06-23,Wire,Credit,6402.57,CP04522,India,0
TX529306,CUST10757,2026-07-06,P2P,Debit,3658.53,CP03460,Turkey,1
TX529307,CUST10272,2026-07-05,Check,Credit,14831.53,CP00397,Turkey,1
TX529308,CUST11130,2026-02-09,ACH,Debit,3681.56,CP05561,Canada,0
TX529309,CUST10277,2026-08-17,P2P,Debit,8471.74,CP02571,Turkey,1
TX529310,CUST11118,2026-09-20,Check,Debit,2667.48,CP02386,Canada,0
TX529311,CUST10211,2026-08-21,Card,Credit,1572.35,CP06026,Turkey,1
TX529312,CUST11029,2026-07-21,ACH,Debit,3779.59,CP04267,Mexico,0
TX529313,CUST10803,2026-06-08,Check,Debit,7487.69,CP05806,Turkey,1
TX529314,CUST10582,2026-05-28,ACH,Credit,6840.3,CP00034,Russia,1
TX529315,CUST10277,2026-06-17,Card,Debit,4255.23,CP03194,Canada,0
TX529316,CUST10514,2026-07-15,Check,Credit,9757.47,CP04139,United States,0
TX529317,CUST10500,2026-03-27,Wire,Debit,3389.8,CP02836,United Arab Emirates,1
TX529318,CUST10007,2026-05-22,Card,Credit,19196.04,CP03132,United Arab Emirates,1
TX529319,CUST10571,2026-06-09,Card,Credit,2804.81,CP04512,Nigeria,1
TX529320,CUST10127,2026-04-08,Cash,Debit,35502.88,CP02972,United States,0
TX529321,CUST10377,2026-03-30,Cash,Debit,53839.51,CP05346,Nigeria,1
TX529322,CUST10231,2026-03-09,ACH,Credit,3376.96,CP03204,United States,0
TX529323,CUST10184,2026-06-12,Wire,Debit,13389.35,CP00578,Turkey,1
TX529324,CUST11089,2026-07-19,Wire,Credit,6316.99,CP03234,China,0
TX529325,CUST10628,2026-02-12,Card,Debit,2264.5,CP00129,United Kingdom,0
TX529326,CUST10676,2026-02-24,P2P,Credit,31605.66,CP01513,United Arab Emirates,1
TX529327,CUST10797,2026-01-18,Cash,Credit,4847.71,CP02406,Mexico,0
TX529328,CUST11150,2026-08-27,Cash,Debit,5785.86,CP03234,United States,0
TX529329,CUST10214,2026-09-25,Card,Debit,4868.61,CP02359,United States,0
TX529330,CUST10950,2026-06-29,Check,Credit,5025.29,CP01547,Russia,1
TX529331,CUST10647,2026-06-20,ACH,Debit,27302.96,CP05468,Russia,1
TX529332,CUST11135,2026-05-04,Cash,Credit,10009.62,CP03288,Turkey,1
TX529333,CUST10114,2026-06-25,ACH,Credit,21152.49,CP00959,Nigeria,1
TX529334,CUST10087,2026-02-17,Wire,Debit,61744.5,CP03756,United Arab Emirates,1
TX529335,CUST10148,2026-06-20,Check,Credit,5508.56,CP05456,Russia,1
TX529336,CUST10391,2026-03-31,Card,Credit,3200.93,CP02540,China,0
TX529337,CUST10949,2026-01-11,Check,Credit,21579.87,CP05590,Nigeria,1
TX529338,CUST10462,2026-02-27,Check,Debit,43762.83,CP01876,Canada,0
TX529339,CUST10187,2026-03-13,Check,Debit,4914.85,CP03872,United Arab Emirates,1
TX529340,CUST10311,2026-07-09,Check,Credit,1674.0,CP04362,India,0
TX529341,CUST10944,2026-09-02,Check,Credit,6931.98,CP00419,United Kingdom,0
TX529342,CUST10682,2026-03-11,Card,Debit,13797.72,CP05932,United Kingdom,0
TX529343,CUST10497,2026-04-30,Wire,Debit,16640.17,CP04092,China,0
TX529344,CUST10251,2026-02-01,P2P,Credit,13855.95,CP02683,Turkey,1
TX529345,CUST10957,2026-07-27,Card,Credit,18497.93,CP05801,India,0
TX529346,CUST10647,2026-04-06,Wire,Debit,1383.37,CP02508,India,0
TX529347,CUST10407,2026-02-07,P2P,Debit,22534.49,CP01790,China,0
TX529348,CUST10393,2026-02-23,Check,Debit,16878.2,CP02235,United Kingdom,0
TX529349,CUST11070,2026-01-14,ACH,Debit,1463.69,CP02953,United Arab Emirates,1
TX529350,CUST11180,2026-02-23,ACH,Credit,1530.76,CP01176,United States,0
TX529351,CUST10151,2026-08-07,Check,Debit,13562.52,CP01974,United States,0
TX529352,CUST10956,2026-03-13,Cash,Credit,16289.84,CP03847,United Kingdom,0
TX529353,CUST10205,2026-08-06,Cash,Credit,3645.91,CP00860,Mexico,0
TX529354,CUST10496,2026-08-07,Check,Debit,3464.38,CP01474,United States,0
TX529355,CUST10782,2026-07-28,ACH,Credit,10883.35,CP04027,United States,0
TX529356,CUST10727,2026-07-01,P2P,Credit,1878.45,CP03473,Nigeria,1
TX529357,CUST10101,2026-02-13,P2P,Credit,16406.65,CP02367,Turkey,1
TX529358,CUST11005,2026-08-05,Wire,Credit,38013.03,CP04368,India,0
TX529359,CUST10198,2026-08-06,ACH,Credit,1469.77,CP03155,United States,0
TX529360,CUST10958,2026-08-20,Wire,Credit,3719.6,CP02344,Mexico,0
TX529361,CUST11039,2026-06-25,Wire,Debit,6124.47,CP06333,China,0
TX529362,CUST10275,2026-05-31,ACH,Debit,11637.52,CP05836,China,0
TX529363,CUST10059,2026-01-15,P2P,Debit,12808.21,CP06391,China,0
TX529364,CUST10801,2026-02-25,Cash,Debit,11065.63,CP04479,Turkey,1
TX529365,CUST10595,2026-03-26,ACH,Credit,12838.18,CP02195,China,0
TX529366,CUST10201,2026-01-06,Cash,Credit,1950.81,CP04142,Mexico,0
TX529367,CUST10509,2026-07-01,Check,Debit,11114.78,CP03202,United Kingdom,0
TX529368,CUST10170,2026-08-11,Card,Credit,6114.18,CP01865,Nigeria,1
TX529369,CUST10649,2026-03-20,Cash,Debit,8403.43,CP05433,Mexico,0
TX529370,CUST10100,2026-06-25,P2P,Credit,7625.11,CP00296,Russia,1
TX529371,CUST10182,2026-08-31,ACH,Debit,15342.29,CP03013,Turkey,1
TX529372,CUST10364,2026-06-07,Cash,Credit,2006.03,CP03617,United Arab Emirates,1
TX529373,CUST10890,2026-01-11,ACH,Debit,2532.61,CP06346,United Kingdom,0
TX529374,CUST10240,2026-09-05,P2P,Debit,10393.48,CP01880,Canada,0
TX529375,CUST10096,2026-05-01,P2P,Debit,4620.78,CP03724,United States,0
TX529376,CUST10895,2026-02-26,ACH,Credit,3512.73,CP00474,United Arab Emirates,1
TX529377,CUST10710,2026-02-02,Check,Debit,3908.74,CP03060,Turkey,1
TX529378,CUST10742,2026-06-20,Cash,Credit,3945.64,CP00923,United States,0
TX529379,CUST11088,2026-09-30,Card,Debit,10432.6,CP04311,United Arab Emirates,1
TX529380,CUST10135,2026-01-15,P2P,Debit,16215.56,CP04106,United States,0
TX529381,CUST10296,2026-05-16,Card,Debit,5272.71,CP06468,Turkey,1
TX529382,CUST10606,2026-06-16,Card,Credit,3394.94,CP00913,Nigeria,1
TX529383,CUST10827,2026-03-29,Card,Debit,409.21,CP00235,Turkey,1
TX529384,CUST10888,2026-01-20,Wire,Debit,86803.89,CP04104,United States,0
TX529385,CUST10141,2026-05-12,P2P,Credit,11618.47,CP00828,India,0
TX529386,CUST10748,2026-02-26,ACH,Debit,13099.34,CP03646,United States,0
TX529387,CUST10228,2026-04-20,Wire,Credit,16856.14,CP02723,United Arab Emirates,1
TX529388,CUST10134,2026-07-05,Cash,Credit,7202.12,CP05070,India,0
TX529389,CUST10430,2026-07-06,P2P,Credit,21225.5,CP06338,United Kingdom,0
TX529390,CUST10754,2026-09-17,Wire,Debit,19202.09,CP03788,Nigeria,1
TX529391,CUST11134,2026-09-06,Card,Credit,6982.36,CP05338,Nigeria,1
TX529392,CUST10417,2026-03-09,ACH,Debit,4329.62,CP01177,China,0
TX529393,CUST10483,2026-02-07,Card,Debit,18150.85,CP01696,Mexico,0
TX529394,CUST10518,2026-01-18,Card,Debit,3795.06,CP01016,Canada,0
TX529395,CUST10089,2026-08-11,P2P,Credit,4340.1,CP04161,Nigeria,1
TX529396,CUST10545,2026-05-09,Check,Credit,1139.97,CP02900,Turkey,1
TX529397,CUST11160,2026-09-07,Check,Credit,2925.83,CP03944,China,0
TX529398,CUST10515,2026-04-28,P2P,Debit,13593.8,CP02895,United Arab Emirates,1
TX529399,CUST10697,2026-02-27,Cash,Debit,4456.26,CP01358,Turkey,1
TX529400,CUST10167,2026-06-14,Wire,Credit,484.21,CP03407,Turkey,1
TX529401,CUST11134,2026-02-12,Cash,Credit,26331.54,CP02988,India,0
TX529402,CUST11129,2026-03-21,Card,Debit,9956.6,CP05263,Mexico,0
TX529403,CUST11055,2026-04-07,Check,Debit,19005.94,CP05371,Canada,0
TX529404,CUST10878,2026-01-31,Cash,Credit,24857.96,CP06143,Turkey,1
TX529405,CUST10088,2026-04-29,ACH,Debit,2996.36,CP03395,Mexico,0
TX529406,CUST10713,2026-04-22,ACH,Debit,5593.56,CP05292,United Kingdom,0
TX529407,CUST10872,2026-07-12,Wire,Credit,23011.76,CP02478,Nigeria,1
TX529408,CUST10008,2026-08-29,Wire,Debit,2645.42,CP05090,United States,0
TX529409,CUST10460,2026-02-05,Card,Debit,3949.23,CP05471,Nigeria,1
TX529410,CUST10768,2026-08-20,Wire,Debit,1655.86,CP02308,Turkey,1
TX529411,CUST10550,2026-09-23,Cash,Credit,19426.08,CP01180,India,0
TX529412,CUST10668,2026-04-12,ACH,Credit,8117.61,CP06105,Nigeria,1
TX529413,CUST10106,2026-08-12,Cash,Credit,2398.94,CP00479,India,0
TX529414,CUST10691,2026-02-05,P2P,Debit,22879.95,CP01344,Canada,0
TX529415,CUST11112,2026-03-31,Wire,Credit,12611.08,CP03631,China,0
TX529416,CUST11198,2026-04-10,Cash,Credit,2817.68,CP02683,India,0
TX529417,CUST10794,2026-08-17,P2P,Debit,6152.93,CP03167,United States,0
TX529418,CUST10525,2026-02-10,Wire,Debit,1784.53,CP05595,United Kingdom,0
TX529419,CUST10223,2026-04-01,P2P,Debit,5409.27,CP05887,Turkey,1
TX529420,CUST10836,2026-02-20,ACH,Credit,1695.7,CP04446,Canada,0
TX529421,CUST10467,2026-01-10,ACH,Credit,4110.39,CP04669,Russia,1
TX529422,CUST10052,2026-08-16,Check,Credit,3914.53,CP02858,United States,0
TX529423,CUST10125,2026-07-12,Check,Credit,5222.47,CP03635,United States,0
TX529424,CUST10085,2026-07-25,Check,Credit,7456.54,CP04862,China,0
TX529425,CUST10423,2026-09-19,Wire,Debit,3517.79,CP01848,Russia,1
TX529426,CUST10764,2026-01-17,ACH,Debit,17216.11,CP01764,China,0
TX529427,CUST10548,2026-06-10,Check,Debit,3930.74,CP05202,Nigeria,1
TX529428,CUST10702,2026-02-08,Wire,Debit,6959.3,CP03546,India,0
TX529429,CUST10672,2026-07-17,Cash,Debit,1024.2,CP01604,Nigeria,1
TX529430,CUST10805,2026-06-15,Card,Debit,3730.68,CP05737,China,0
TX529431,CUST10659,2026-08-25,Check,Debit,3850.91,CP00483,India,0
TX529432,CUST10936,2026-09-23,Cash,Debit,998.24,CP03707,United Kingdom,0
TX529433,CUST11187,2026-05-08,Wire,Debit,14942.32,CP06181,Nigeria,1
TX529434,CUST11088,2026-04-26,P2P,Debit,14247.16,CP03440,China,0
TX529435,CUST10536,2026-05-21,Check,Credit,5079.1,CP05432,United Arab Emirates,1
TX529436,CUST10352,2026-07-08,Card,Debit,3006.51,CP05646,Canada,0
TX529437,CUST10616,2026-07-06,P2P,Credit,65742.19,CP05951,United Kingdom,0
TX529438,CUST10098,2026-03-29,ACH,Debit,1087.48,CP01372,Canada,0
TX529439,CUST10839,2026-02-03,Check,Credit,4593.86,CP06490,India,0
TX529440,CUST10016,2026-02-11,Check,Debit,6156.06,CP05743,China,0
TX529441,CUST11073,2026-04-18,P2P,Credit,17452.39,CP02279,Russia,1
TX529442,CUST10962,2026-09-19,Check,Debit,3021.5,CP05261,China,0
TX529443,CUST10828,2026-09-04,Check,Credit,7576.08,CP04359,Russia,1
TX529444,CUST11016,2026-07-17,Wire,Credit,5544.55,CP01379,United Arab Emirates,1
TX529445,CUST10585,2026-01-16,Card,Credit,10558.13,CP06201,Turkey,1
TX529446,CUST10832,2026-01-10,ACH,Credit,15719.68,CP02077,Mexico,0
TX529447,CUST10588,2026-09-27,Wire,Debit,7992.47,CP04472,Mexico,0
TX529448,CUST10885,2026-04-13,ACH,Debit,3179.87,CP04953,United Arab Emirates,1
TX529449,CUST10728,2026-05-24,P2P,Credit,67926.69,CP01731,China,0
TX529450,CUST10953,2026-03-06,Card,Credit,3860.01,CP03520,Canada,0
TX529451,CUST10074,2026-08-09,Check,Credit,5315.65,CP05184,United Kingdom,0
TX529452,CUST10983,2026-06-20,ACH,Debit,226.35,CP02871,Mexico,0
TX529453,CUST10733,2026-07-06,Card,Debit,36362.24,CP01499,China,0
TX529454,CUST10207,2026-01-19,Card,Credit,15111.84,CP00129,India,0
TX529455,CUST10118,2026-02-04,ACH,Credit,18195.52,CP05221,Canada,0
TX529456,CUST10967,2026-06-16,P2P,Credit,21968.89,CP01693,China,0
TX529457,CUST10819,2026-04-26,Card,Debit,1522.63,CP04833,India,0
TX529458,CUST10502,2026-06-10,ACH,Debit,4301.04,CP05081,United Arab Emirates,1
TX529459,CUST10254,2026-07-18,Card,Credit,6174.74,CP00239,Turkey,1
TX529460,CUST10441,2026-02-04,Card,Credit,171.28,CP04926,United States,0
TX529461,CUST10609,2026-03-27,Check,Debit,3680.39,CP01553,China,0
TX529462,CUST10804,2026-09-14,Card,Credit,11381.76,CP03293,Mexico,0
TX529463,CUST10263,2026-07-16,P2P,Credit,31896.77,CP01387,Canada,0
TX529464,CUST10230,2026-07-16,Wire,Credit,59401.55,CP06349,United Kingdom,0
TX529465,CUST10324,2026-05-22,P2P,Credit,6855.56,CP03405,Nigeria,1
TX529466,CUST10636,2026-04-14,Cash,Debit,866.56,CP06406,Canada,0
TX529467,CUST10208,2026-09-18,Card,Debit,2268.29,CP03924,Russia,1
TX529468,CUST10578,2026-05-22,Cash,Credit,1646.87,CP00008,India,0
TX529469,CUST11065,2026-04-01,Check,Credit,2611.24,CP02814,United Arab Emirates,1
TX529470,CUST11165,2026-04-30,Cash,Credit,17342.92,CP03260,Turkey,1
TX529471,CUST10883,2026-02-20,Wire,Credit,13130.33,CP05088,Mexico,0
TX529472,CUST10969,2026-03-02,P2P,Debit,4673.5,CP02115,United States,0
TX529473,CUST10625,2026-01-21,Card,Debit,1629.78,CP05406,Nigeria,1
TX529474,CUST10483,2026-03-03,Wire,Credit,6279.32,CP03095,Turkey,1
TX529475,CUST10741,2026-03-09,Card,Credit,20875.34,CP02396,United States,0
TX529476,CUST10817,2026-03-19,Cash,Debit,4046.51,CP03647,Mexico,0
TX529477,CUST11181,2026-06-05,Cash,Debit,12938.69,CP00580,Canada,0
TX529478,CUST10971,2026-02-23,Check,Debit,10496.9,CP01578,United States,0
TX529479,CUST10542,2026-04-16,P2P,Debit,4174.68,CP06141,Nigeria,1
TX529480,CUST10630,2026-08-04,ACH,Credit,37870.63,CP05331,Canada,0
TX529481,CUST10139,2026-06-17,P2P,Credit,10127.47,CP02827,Nigeria,1
TX529482,CUST10236,2026-09-16,Wire,Credit,1373.7,CP00905,United States,0
TX529483,CUST10803,2026-07-23,P2P,Credit,11055.72,CP05876,United States,0
TX529484,CUST10352,2026-07-29,Wire,Credit,9549.41,CP06326,Russia,1
TX529485,CUST10725,2026-03-06,Cash,Debit,1789.02,CP06475,United Arab Emirates,1
TX529486,CUST10431,2026-02-27,ACH,Credit,6780.16,CP06121,Mexico,0
TX529487,CUST10601,2026-01-27,Wire,Credit,3115.61,CP03242,United Kingdom,0
TX529488,CUST10739,2026-05-05,ACH,Debit,16082.21,CP01256,Nigeria,1
TX529489,CUST11169,2026-05-30,Wire,Credit,6668.69,CP01827,Mexico,0
TX529490,CUST11090,2026-01-15,Cash,Debit,7508.26,CP01846,United Kingdom,0
TX529491,CUST10607,2026-08-14,Wire,Debit,3717.73,CP00167,Canada,0
TX529492,CUST10739,2026-06-21,Wire,Debit,5291.86,CP05729,Russia,1
TX529493,CUST11120,2026-06-29,Wire,Credit,980.33,CP03313,Canada,0
TX529494,CUST10216,2026-09-26,Cash,Credit,4118.1,CP02044,India,0
TX529495,CUST11189,2026-08-20,ACH,Credit,4876.59,CP05427,China,0
TX529496,CUST10777,2026-02-01,ACH,Debit,13015.39,CP01201,Turkey,1
TX529497,CUST10439,2026-05-21,Card,Credit,22145.77,CP02819,India,0
TX529498,CUST10586,2026-09-13,Card,Debit,3865.5,CP04373,Russia,1
TX529499,CUST10469,2026-02-05,Wire,Credit,7053.31,CP04683,United Kingdom,0
TX529500,CUST11151,2026-02-08,Wire,Credit,8871.21,CP05614,United Kingdom,0
TX529501,CUST10279,2026-02-02,P2P,Credit,8656.93,CP01192,India,0
TX529502,CUST10263,2026-05-11,ACH,Credit,15172.59,CP00616,Nigeria,1
TX529503,CUST11181,2026-06-23,Card,Debit,3376.62,CP00244,Canada,0
TX529504,CUST10881,2026-04-21,Cash,Credit,3178.15,CP01470,Russia,1
TX529505,CUST11147,2026-04-02,Card,Debit,2621.91,CP05245,China,0
TX529506,CUST11154,2026-08-27,P2P,Credit,6450.12,CP02887,United Arab Emirates,1
TX529507,CUST10738,2026-09-09,Check,Credit,2490.5,CP01487,United Kingdom,0
TX529508,CUST10884,2026-03-15,Cash,Debit,16873.72,CP05847,Nigeria,1
TX529509,CUST10695,2026-03-27,Card,Debit,14307.66,CP00616,Russia,1
TX529510,CUST10455,2026-08-26,Card,Debit,9845.79,CP02129,Russia,1
TX529511,CUST10681,2026-01-01,Wire,Credit,7996.57,CP05183,United Arab Emirates,1
TX529512,CUST10364,2026-05-13,P2P,Credit,2314.88,CP05363,United States,0
TX529513,CUST10446,2026-07-25,Card,Debit,5049.49,CP02134,Russia,1
TX529514,CUST10947,2026-09-15,ACH,Credit,36739.14,CP05265,Canada,0
TX529515,CUST10055,2026-01-16,ACH,Debit,7460.24,CP04337,United Kingdom,0
TX529516,CUST11035,2026-08-25,Wire,Debit,4471.01,CP04376,Mexico,0
TX529517,CUST11068,2026-07-15,Wire,Debit,4336.75,CP04272,Russia,1
TX529518,CUST10644,2026-02-02,Wire,Debit,2036.31,CP00235,Canada,0
TX529519,CUST10983,2026-05-04,Cash,Debit,12918.3,CP02805,Canada,0
TX529520,CUST10219,2026-04-02,Check,Debit,6026.17,CP04731,Mexico,0
TX529521,CUST10683,2026-03-16,Wire,Credit,5510.82,CP03412,United States,0
TX529522,CUST10755,2026-08-26,Wire,Debit,8237.7,CP01300,Nigeria,1
TX529523,CUST10391,2026-08-07,Wire,Debit,7477.88,CP00162,China,0
TX529524,CUST11140,2026-01-28,ACH,Credit,3473.64,CP03894,India,0
TX529525,CUST10919,2026-03-06,Cash,Debit,13045.18,CP05310,Turkey,1
TX529526,CUST10873,2026-05-18,Check,Credit,3446.8,CP05004,United States,0
TX529527,CUST10030,2026-07-30,Card,Credit,4630.33,CP00008,United Kingdom,0
TX529528,CUST10562,2026-07-06,Cash,Credit,23098.16,CP04228,United Kingdom,0
TX529529,CUST10848,2026-09-28,ACH,Debit,29838.35,CP05623,Canada,0
TX529530,CUST10941,2026-08-27,Cash,Debit,32139.24,CP04240,Russia,1
TX529531,CUST10766,2026-03-13,Card,Credit,33466.41,CP04247,India,0
TX529532,CUST10895,2026-06-25,ACH,Credit,2139.08,CP01087,China,0
TX529533,CUST10001,2026-09-18,Wire,Credit,763.41,CP02195,India,0
TX529534,CUST10784,2026-08-13,Wire,Debit,8184.91,CP03904,United States,0
TX529535,CUST10631,2026-01-25,Wire,Credit,12586.02,CP05750,United Kingdom,0
TX529536,CUST10141,2026-08-22,Card,Credit,11717.41,CP02265,Nigeria,1
TX529537,CUST10561,2026-07-25,Card,Debit,13159.32,CP04261,United Kingdom,0
TX529538,CUST10106,2026-06-30,Card,Credit,5327.5,CP04527,Russia,1
TX529539,CUST10089,2026-07-02,P2P,Debit,2396.4,CP05049,United Arab Emirates,1
TX529540,CUST10990,2026-03-05,Cash,Credit,7533.63,CP04587,Mexico,0
TX529541,CUST10596,2026-04-01,Cash,Credit,4329.45,CP02992,United Kingdom,0
TX529542,CUST10206,2026-05-01,P2P,Debit,1703.74,CP03419,Mexico,0
TX529543,CUST10778,2026-04-08,Wire,Debit,15792.72,CP00636,China,0
TX529544,CUST10148,2026-01-23,Check,Credit,1550.42,CP00728,Nigeria,1
TX529545,CUST10787,2026-07-30,Check,Credit,9681.44,CP03566,Nigeria,1
TX529546,CUST10797,2026-09-25,Card,Debit,1762.49,CP01541,China,0
TX529547,CUST10126,2026-07-16,P2P,Debit,86700.4,CP01078,China,0
TX529548,CUST10386,2026-07-27,Cash,Debit,20642.3,CP00139,Turkey,1
TX529549,CUST11194,2026-05-03,P2P,Credit,20630.46,CP05048,United Arab Emirates,1
TX529550,CUST11102,2026-04-29,ACH,Credit,8469.3,CP02126,India,0
TX529551,CUST10530,2026-01-22,ACH,Debit,6102.35,CP06377,United Arab Emirates,1
TX529552,CUST10350,2026-08-07,Check,Debit,3298.16,CP04044,United States,0
TX529553,CUST10472,2026-06-12,P2P,Credit,2680.92,CP01167,Nigeria,1
TX529554,CUST11174,2026-06-10,Wire,Debit,25322.26,CP01090,Russia,1
TX529555,CUST10391,2026-08-25,P2P,Credit,5448.36,CP00994,United Kingdom,0
TX529556,CUST10975,2026-02-02,ACH,Debit,17922.59,CP04684,China,0
TX529557,CUST10257,2026-06-17,Card,Credit,44395.56,CP04514,Nigeria,1
TX529558,CUST10154,2026-05-16,Wire,Credit,886.88,CP02462,Turkey,1
TX529559,CUST10551,2026-03-21,Card,Credit,6098.16,CP02818,Nigeria,1
TX529560,CUST10425,2026-03-12,Wire,Credit,2163.1,CP01136,United Kingdom,0
TX529561,CUST10063,2026-03-01,Card,Credit,954.29,CP00514,India,0
TX529562,CUST10561,2026-09-29,P2P,Debit,10062.04,CP05618,China,0
TX529563,CUST10062,2026-08-31,Wire,Credit,3443.4,CP05706,Nigeria,1
TX529564,CUST10412,2026-04-13,Wire,Debit,9748.02,CP04695,Canada,0
TX529565,CUST10095,2026-08-09,Card,Credit,3231.63,CP05106,China,0
TX529566,CUST10430,2026-03-14,ACH,Debit,7903.69,CP02445,Mexico,0
TX529567,CUST10394,2026-09-13,Card,Credit,139878.78,CP00584,United Kingdom,0
TX529568,CUST10899,2026-04-07,Cash,Credit,6648.69,CP01468,Mexico,0
TX529569,CUST11085,2026-03-25,Card,Credit,26785.44,CP03164,Russia,1
TX529570,CUST11164,2026-05-10,Wire,Debit,1244.45,CP03058,Turkey,1
TX529571,CUST10281,2026-03-25,Check,Debit,3986.5,CP05793,Turkey,1
TX529572,CUST10486,2026-09-26,ACH,Debit,31248.2,CP03236,Russia,1
TX529573,CUST10099,2026-07-13,Card,Debit,8212.91,CP03247,Mexico,0
TX529574,CUST11010,2026-07-24,P2P,Credit,10273.2,CP02220,United States,0
TX529575,CUST10275,2026-02-26,Card,Debit,8175.18,CP02165,China,0
TX529576,CUST10710,2026-02-04,Cash,Credit,2151.65,CP03718,United Kingdom,0
TX529577,CUST10468,2026-07-30,Cash,Credit,2667.3,CP02076,Nigeria,1
TX529578,CUST10715,2026-04-20,Wire,Credit,8203.25,CP01935,United States,0
TX529579,CUST11138,2026-04-16,Cash,Credit,4658.43,CP01798,Russia,1
TX529580,CUST10487,2026-03-26,Card,Credit,2186.8,CP00501,Turkey,1
TX529581,CUST10699,2026-06-12,ACH,Debit,10800.57,CP03309,India,0
TX529582,CUST10510,2026-01-15,Card,Debit,11991.38,CP03213,Canada,0
TX529583,CUST10433,2026-03-02,Card,Credit,33042.5,CP05344,Turkey,1
TX529584,CUST10160,2026-06-29,ACH,Credit,2409.39,CP04807,China,0
TX529585,CUST10294,2026-05-10,ACH,Debit,12669.59,CP02230,United Arab Emirates,1
TX529586,CUST10176,2026-09-11,Check,Credit,48754.12,CP05672,Mexico,0
TX529587,CUST10539,2026-03-27,Card,Credit,4047.9,CP00564,Russia,1
TX529588,CUST10472,2026-03-05,Cash,Debit,10889.94,CP02330,China,0
TX529589,CUST10664,2026-08-28,Check,Debit,53802.11,CP02734,Mexico,0
TX529590,CUST10272,2026-04-28,Card,Debit,1602.82,CP06183,China,0
TX529591,CUST10293,2026-09-24,Wire,Credit,2555.41,CP05402,Canada,0
TX529592,CUST11182,2026-03-09,Card,Credit,1629.06,CP04712,Mexico,0
TX529593,CUST10083,2026-07-28,Wire,Credit,1156.57,CP02551,United States,0
TX529594,CUST11017,2026-03-28,ACH,Credit,3233.23,CP02317,Canada,0
TX529595,CUST10314,2026-04-11,ACH,Debit,3967.82,CP04537,Mexico,0
TX529596,CUST10760,2026-06-30,Card,Credit,7208.15,CP01525,Mexico,0
TX529597,CUST11059,2026-09-23,Wire,Credit,2916.56,CP03884,Russia,1
TX529598,CUST10120,2026-05-07,Cash,Credit,5823.26,CP05109,Mexico,0
TX529599,CUST10290,2026-03-14,ACH,Debit,18725.44,CP01104,United States,0
TX529600,CUST11079,2026-07-12,ACH,Debit,14412.74,CP06191,United Arab Emirates,1
TX529601,CUST10663,2026-05-29,ACH,Credit,8141.81,CP05319,United Arab Emirates,1
TX529602,CUST10158,2026-07-28,Check,Credit,4591.34,CP03293,India,0
TX529603,CUST10760,2026-02-20,ACH,Credit,4707.56,CP02636,India,0
TX529604,CUST10113,2026-09-05,Card,Debit,4070.0,CP04119,India,0
TX529605,CUST11022,2026-03-04,P2P,Debit,2093.32,CP04767,Turkey,1
TX529606,CUST10973,2026-02-20,Cash,Credit,21199.39,CP04151,Turkey,1
TX529607,CUST10301,2026-08-30,Cash,Credit,4778.08,CP04607,United States,0
TX529608,CUST10864,2026-08-28,Card,Debit,23801.73,CP02089,Mexico,0
TX529609,CUST11021,2026-03-30,ACH,Credit,3240.07,CP02917,United Arab Emirates,1
TX529610,CUST10515,2026-03-12,ACH,Debit,15571.75,CP02738,Canada,0
